Name,Store,Category,Price,Image URL,Product URL,Description
King Crab Flavoured Wild Alaska Pollock & Wild Pacific Whiting,Zehrs,Fish & Seafood,2.49,https://assets.shop.loblaws.ca/products/20699832/b3/en/front/20699832_front_a06_@2.png,https://www.zehrs.ca/king-crab-flavoured-wild-alaska-pollock-wild-pacif/p/20699832_EA,Chunks of wild Alaska pollock Product Number: 20699832_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Basa Fillets,Zehrs,Fish & Seafood,5.49,https://assets.shop.loblaws.ca/products/21432307/b3/en/front/21432307_front_a06_@2.png,https://www.zehrs.ca/basa-fillets/p/21432307_EA,Product Number: 21432307_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Leg-style King Crab Flavoured Wild Alaska Pollock & Wild Pacific Whiting,Zehrs,Fish & Seafood,2.49,https://assets.shop.loblaws.ca/products/20749798/b3/en/front/20749798_front_a06_@2.png,https://www.zehrs.ca/leg-style-king-crab-flavoured-wild-alaska-pollock/p/20749798_EA,Flakes of wild Alaska pollock and wild Pacific whiting Product Number: 20749798_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
$10 Basa Fillets,Zehrs,Fish & Seafood,10,https://assets.shop.loblaws.ca/products/21473748/b3/en/front/21473748_front_a06_@2.png,https://www.zehrs.ca/10-basa-fillets/p/21473748_EA,Product Number: 21473748_EA DISCLAIMER
"Sole Fillets, Skinless Boneless",Zehrs,Fish & Seafood,8,https://assets.shop.loblaws.ca/products/20048346/b3/en/front/20048346_front_a06_@2.png,https://www.zehrs.ca/sole-fillets-skinless-boneless/p/20048346_EA,Sole is a type of flatfish that is closely related to flounder. It has a delicate flavour and firm texture and can be prepared in a variety of ways. Try breading sole fillets and frying for fish sticks or sautéed and served with a lemon butter sauce. Product Number: 20048346_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Tilapia, Frozen",Zehrs,Fish & Seafood,8.89,https://assets.shop.loblaws.ca/products/20189341/b3/en/front/20189341_front_a06_@2.png,https://www.zehrs.ca/tilapia-frozen/p/20189341_KG,Product Number: 20189341_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
Cod Fillets Wild Pacific,Zehrs,Fish & Seafood,8,https://assets.shop.loblaws.ca/products/20036614/b3/en/front/20036614_front_a06_@2.png,https://www.zehrs.ca/cod-fillets-wild-pacific/p/20036614_EA,Cod is a saltwater fish that belongs to the same family as haddock. It has a mild slightly sweet flavour and a low fat content. Cod fish are often stuffed and baked whole or preserved by smoking salting or drying. Try cod steamed poached or battered and fried for fish and chips. Product Number: 20036614_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Tilapia Fillets,Zehrs,Fish & Seafood,8,https://assets.shop.loblaws.ca/products/20111565/b3/en/front/20111565_front_a06_@2.png,https://www.zehrs.ca/tilapia-fillets/p/20111565_EA,Tilapia is a widely-available farm-raised fish that is also known as St. Peter's fish. It has a mild slightly-sweet flavour and its meat is firm enough to hold its shape when cooked making it a popular choice for fish tacos and battered fish sticks. Tilapia is also delicious baked fried and added to fish chowder. Product Number: 20111565_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Tilapia,Zehrs,Fish & Seafood,11.99,https://assets.shop.loblaws.ca/products/21432305/b3/en/front/21432305_front_a06_@2.png,https://www.zehrs.ca/tilapia/p/21432305_EA,Tilapia by Premier is a frozen seafood product that comes in a 1.36 kg package. The fish are whole-gutted and are ready for cooking. Use this product to prepare delicious meals such as pan-fried tilapia with lemon and herbs. Product Number: 21432305_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Lobster Flavoured Wild Alaska Pollock Chunks,Zehrs,Fish & Seafood,2.49,https://assets.shop.loblaws.ca/products/20749901/b3/en/front/20749901_front_a06_@2.png,https://www.zehrs.ca/lobster-flavoured-wild-alaska-pollock-chunks/p/20749901_EA,Chunks of wild Alaska pollock. Product Number: 20749901_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Chub Mackerel,Zehrs,Fish & Seafood,9.99,https://assets.shop.loblaws.ca/products/21079543/b3/en/front/21079543_front_a06_@2.png,https://www.zehrs.ca/chub-mackerel/p/21079543_EA,Product Number: 21079543_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Crab Flakes,Zehrs,Fish & Seafood,6.49,https://assets.shop.loblaws.ca/products/20591152/b3/en/front/20591152_front_a06_@2.png,https://www.zehrs.ca/crab-flakes/p/20591152_EA,"Imitation crab meat, usually Pollock or other fish that has been prepared with the flavour and texture of crab Product Number: 20591152_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Anchovy Paste,Zehrs,Fish & Seafood,3.49,https://assets.shop.loblaws.ca/products/20862396/b3/en/front/20862396_front_a06_@2.png,https://www.zehrs.ca/anchovy-paste/p/20862396_EA,Product Number: 20862396_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Crab Leg Style,Zehrs,Fish & Seafood,6.49,https://assets.shop.loblaws.ca/products/20591951/b3/en/front/20591951_front_a06_@2.png,https://www.zehrs.ca/crab-leg-style/p/20591951_EA,"Imitation crab meat, usually Pollock or other fish that has been prepared with the flavour and texture of crab. Product Number: 20591951_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
King Crab Flavoured Wild Alaska Pollock Chunks,Zehrs,Fish & Seafood,2.49,https://assets.shop.loblaws.ca/products/20750012/b3/en/front/20750012_front_a06_@2.png,https://www.zehrs.ca/king-crab-flavoured-wild-alaska-pollock-chunks/p/20750012_EA,Chunks of wild Alaska pollock. Product Number: 20750012_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Milkfish, Frozen",Zehrs,Fish & Seafood,13.21,https://assets.shop.loblaws.ca/products/20119071/b3/en/front/20119071_front_a06_@2.png,https://www.zehrs.ca/milkfish-frozen/p/20119071_KG,Product Number: 20119071_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
Fillets of Anchovies,Zehrs,Fish & Seafood,2.49,https://assets.shop.loblaws.ca/products/20749696/b3/en/front/20749696_front_a06_@2.png,https://www.zehrs.ca/fillets-of-anchovies/p/20749696_EA,Flat fillets packed in extra virgin olive oil. Product Number: 20749696_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Wild Pollock Fillets,Zehrs,Fish & Seafood,8,https://assets.shop.loblaws.ca/products/21167006/b3/en/front/21167006_front_a06_@2.png,https://www.zehrs.ca/wild-pollock-fillets/p/21167006_EA,"Frozen Wild Pollock Fillets, Boneless, Skinless Product Number: 21167006_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Pacific White Shrimp Raw Peeled, Large",Zehrs,Fish & Seafood,7.99,https://assets.shop.loblaws.ca/products/20789931/b3/en/front/20789931_front_a06_@2.png,https://www.zehrs.ca/pacific-white-shrimp-raw-peeled-large/p/20789931_EA,"31 - 40 shrimp per pound. Pacific White Shrimp. Thanks to their mild, sweet flavour and firm texture, Pacific white shrimp are ideal for a variety of cooking methods. They’re delicious in stir-fries, pasta sauces or marinated, then grilled or broiled. Product Number: 20789931_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Pacific White Shrimp Cooked Peeled,Zehrs,Fish & Seafood,7.99,https://assets.shop.loblaws.ca/products/20791381/b3/en/front/20791381_front_a06_@2.png,https://www.zehrs.ca/pacific-white-shrimp-cooked-peeled/p/20791381_EA,31 - 40 shrimp per pound. Cooked & peeled. Pacific White Shrimp Shrimp are crustaceans that are found in both warm and cold waters. They come in a variety of colours and sizes but their texture and flavour is pretty consistent making it easy to substitute one for another (except the miniatures). Serve cooked shrimp with dipping sauce as an appetizer or prepare shrimp scampi and serve over rice or pasta. Product Number: 20791381_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Pacific White Shrimp Raw 16-20/LB,Zehrs,Fish & Seafood,7.49,https://assets.shop.loblaws.ca/products/21043887/b3/en/front/21043887_front_a06_@2.png,https://www.zehrs.ca/pacific-white-shrimp-raw-16-20-lb/p/21043887_EA,"Responsibly farmed, Pacific White Shrimp are firm and delicious. With a zipperback shell you can easily zip off, the shrimp is already deveined for your convenience. Product Number: 21043887_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Raw Wild Shrimp, Easy Peel",Zehrs,Fish & Seafood,10.99,https://assets.shop.loblaws.ca/products/20907159/b3/en/front/20907159_front_a06_@2.png,https://www.zehrs.ca/raw-wild-shrimp-easy-peel/p/20907159_EA,"WILD SHRIMP PEOPLE LOVE !. Beautiful and naturally pink, our delicious shrimp are one of mother nature's well-kept secrets. Caught wild and fresh off the Southern coast of Argentina, in the cold crystalline waters reaching Antarctica, Marina Del Rey wild raw shrimp have a delectable sweet lobster-like flavour and texture, as nature intended. Go wild for Marina Del Rey shrimp! Product Number: 20907159_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Zipperback Pacific White Shrimp Raw,Zehrs,Fish & Seafood,9.49,https://assets.shop.loblaws.ca/products/20788888/b3/en/front/20788888_front_a06_@2.png,https://www.zehrs.ca/zipperback-pacific-white-shrimp-raw/p/20788888_EA,"With slit shells you can easily “zip” off, these large Pacific white shrimp will absorb flavours during the cooking process while retaining their juiciness. Mild-tasting with a firm texture, they’re excellent fried, grilled, baked or broiled. For a delicious main, steam shell-on shrimp in coconut milk and Thai red curry paste and serve with sticky rice. Product Number: 20788888_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Tom Kha Butterflied Black Tiger Shrimp,Zehrs,Fish & Seafood,11,https://assets.shop.loblaws.ca/products/21559236/b3/en/front/21559236_front_a06_@2.png,https://www.zehrs.ca/tom-kha-butterflied-black-tiger-shrimp/p/21559236_EA,"Skinny skewers just wouldn’t cut it—our biggest skewered shrimp ever needed double-pronged bamboo skewers so you can flip them like a grilling pro! Inspired by Tom Kha soup in Thailand, where our product developers were instantly wowed by its wonderfully, rich and tangy taste. In an unexpected twist, they’ve captured the same bold flavours of the traditional soup and reimagined it into a lip-smacking sauce on our PC® Tom Kha Butterflied Black Tiger Shrimp. Product Number: 21559236_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Thai Basil Shrimp Spring Rolls,Zehrs,Fish & Seafood,10.99,https://assets.shop.loblaws.ca/products/20950440/b3/en/front/20950440_front_a06_@2.png,https://www.zehrs.ca/thai-basil-shrimp-spring-rolls/p/20950440_EA,"Spring roll as artistic achievement? Absolutely. Delicately hand rolled in Thailand, they are so paper thin, you can behold each leaf of Thai basil—one full leaf per roll. They look like stained glass. We’ve stuffed them with plump shrimp, yam beans and crunchy vegetables, including carrots, cabbage and scallions. Every party needs a spring roll—but every great party needs these ones. Product Number: 20950440_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Salad Shrimp,Zehrs,Fish & Seafood,10.49,https://assets.shop.loblaws.ca/products/20180352/b3/en/front/20180352_front_a06_@2.png,https://www.zehrs.ca/salad-shrimp/p/20180352_EA,"Toss Salad Shrimp with veggies or create a creamy salad to serve on lettuce or in a sandwich. These responsibly-farmed, tail-off shrimp are peeled and deveined Product Number: 20180352_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Sweet & Smoky Barbecue Butterflied Black Tiger Shrimp,Zehrs,Fish & Seafood,11,https://assets.shop.loblaws.ca/products/21559382/b3/en/front/21559382_front_a06_@2.png,https://www.zehrs.ca/sweet-smoky-barbecue-butterflied-black-tiger-shrim/p/21559382_EA,"Skinny skewers just wouldn’t cut it—our biggest shrimp ever are pierced on double-pronged bamboo skewers so you can flip them like a grilling pro! PC® Sweet & Smoky Barbecue Butterflied Black Tiger Shrimp give you a smoky note and sweet finish with every bit. Topped with a classic, sweet and smoky BBQ Rub made with paprika, onion, and garlic for an unparalleled skewer experience. Product Number: 21559382_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Mango & Calamansi Citrus Grilling Raw Shrimp Skewers,Zehrs,Fish & Seafood,11,https://assets.shop.loblaws.ca/products/21517019/b3/en/front/21517019_front_a06_@2.png,https://www.zehrs.ca/mango-calamansi-citrus-grilling-raw-shrimp-skewers/p/21517019_EA,"Introducing a tropical marinade first for PC® skewers. Our newest shrimp skewers have flavours from mango purée and calamansi juice, plus a dash of heat. Calamansi is a small but mighty lemon-lime-orange hybrid popular in the Philippines for its juicy, tart taste. Each large, responsibly farmed shrimp comes pre-marinated and hand-threaded onto its pre-soaked skewer. All you have to do is barbecue them as part of a simple supper. Product Number: 21517019_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Shrimp Ring,Zehrs,Fish & Seafood,16.99,https://assets.shop.loblaws.ca/products/20979191/b3/en/front/20979191_front_a06_@2.png,https://www.zehrs.ca/shrimp-ring/p/20979191_EA,Product Number: 20979191_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Black Tiger Shrimp Raw Gigantico,Zehrs,Fish & Seafood,11.99,https://assets.shop.loblaws.ca/products/20801192/b3/en/front/20801192_front_a06_@2.png,https://www.zehrs.ca/black-tiger-shrimp-raw-gigantico/p/20801192_EA,"PC Black Tiger Zipperback Shrimp have been deveined and the backs have been slit, so when you're ready to eat them, you can easily zip off the shells, with minimal damage to the flesh. Because the shells are slit but not removed, your marinade can penetrate the entire flesh of the shrimp, which then stays protected and moist during the cooking process. Black Tiger shrimp have a firm texture and a mild flavour. They're delicious in stir-fries, or grilled, baked or broiled. Product Number: 20801192_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Raw Shrimp Deveined 16/20,Zehrs,Fish & Seafood,13.99,https://assets.shop.loblaws.ca/products/21561873/b3/en/front/21561873_front_a06_@2.png,https://www.zehrs.ca/raw-shrimp-deveined-16-20/p/21561873_EA,Product Number: 21561873_EA DISCLAIMER
Lime and Chili Grilling Raw Shrimp Skewers,Zehrs,Fish & Seafood,11,https://assets.shop.loblaws.ca/products/21283307/b3/en/front/21283307_front_a06_@2.png,https://www.zehrs.ca/lime-and-chili-grilling-raw-shrimp-skewers/p/21283307_EA,"These quick-to-cook Lime and Chili Grilling Raw Shrimp Skewers are perfect to serve as an appetizer or entrée. With a mild heat level, they're bursting with flavour with a zesty lime and chili marinade. Product Number: 21283307_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Crispy Shrimp Fine Hors D'Oeuvre Trio,Zehrs,Fish & Seafood,8.99,https://assets.shop.loblaws.ca/products/21481245/b3/en/front/21481245_front_a06_@2.png,https://www.zehrs.ca/crispy-shrimp-fine-hors-d-oeuvre-trio/p/21481245_EA,"Shrimp obsessives, have we got a collection for you: a tantalizing trio you’ll devour in minutes. The “fine” in our all-new PC® Crispy Shrimp Fine Hors D'oeuvre Trio refers to the party-ready, hand-crafted look of each bite. Your first crunch will confirm they’re far better than fine. One pack, three different apps, each exciting in its own right. First, our shrimp nests: a tangle of onion, carrot and kale, topped with juicy shrimp and dipped in a light, crunchy tempura batter. Next, a true showstopper—not to mention a repeated request from our most vocal PC® app fans out there—our shrimp toast: a mix of shrimp and tilapia spread over toast triangles, showered with sesame seeds and deep-fried until golden and crispy. And finally, dumplings filled with a mix of shrimp, onion and cilantro wrapped up like a crispy present. Welcome to your new obsession. Product Number: 21481245_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
